starttime_utc,endtime_utc,starttime_ist,endtime_ist,demand_mwh,solar_mwh,wind_mwh
"2023-02-13 03:00:00","2023-02-13 04:00:00","2023-02-13 03:00:00","2023-02-13 04:00:00","3488.0","0.0","2353.125"
"2023-02-13 04:00:00","2023-02-13 05:00:00","2023-02-13 04:00:00","2023-02-13 05:00:00","3484.0","0.0","2288.0"
"2023-02-13 05:00:00","2023-02-13 06:00:00","2023-02-13 05:00:00","2023-02-13 06:00:00","3685.125","0.0","2280.5"
"2023-02-13 06:00:00","2023-02-13 07:00:00","2023-02-13 06:00:00","2023-02-13 07:00:00","4171.75","0.0","2289.0"
"2023-02-13 07:00:00","2023-02-13 08:00:00","2023-02-13 07:00:00","2023-02-13 08:00:00","4840.5","0.01","2394.625"
"2023-02-13 08:00:00","2023-02-13 09:00:00","2023-02-13 08:00:00","2023-02-13 09:00:00","5277.5","1.528","2419.5"
"2023-02-13 09:00:00","2023-02-13 10:00:00","2023-02-13 09:00:00","2023-02-13 10:00:00","5496.0","5.045","2400.25"
"2023-02-13 10:00:00","2023-02-13 11:00:00","2023-02-13 10:00:00","2023-02-13 11:00:00","5506.625","11.709","2556.0"
"2023-02-13 11:00:00","2023-02-13 12:00:00","2023-02-13 11:00:00","2023-02-13 12:00:00","5502.5","30.369","2784.5"
"2023-02-13 12:00:00","2023-02-13 13:00:00","2023-02-13 12:00:00","2023-02-13 13:00:00","5510.75","31.172","2988.875"
"2023-02-13 13:00:00","2023-02-13 14:00:00","2023-02-13 13:00:00","2023-02-13 14:00:00","5410.0","24.091","3049.5"
"2023-02-13 14:00:00","2023-02-13 15:00:00","2023-02-13 14:00:00","2023-02-13 15:00:00","5324.25","16.116","3005.125"
"2023-02-13 15:00:00","2023-02-13 16:00:00","2023-02-13 15:00:00","2023-02-13 16:00:00","5381.25","10.708","2914.0"
"2023-02-13 16:00:00","2023-02-13 17:00:00","2023-02-13 16:00:00","2023-02-13 17:00:00","5521.75","3.787","2696.625"
"2023-02-13 17:00:00","2023-02-13 18:00:00","2023-02-13 17:00:00","2023-02-13 18:00:00","5857.75","0.136","2688.75"
"2023-02-13 18:00:00","2023-02-13 19:00:00","2023-02-13 18:00:00","2023-02-13 19:00:00","6025.625","0.0","2891.5"
"2023-02-13 19:00:00","2023-02-13 20:00:00","2023-02-13 19:00:00","2023-02-13 20:00:00","5810.5","0.0","3255.5"
"2023-02-13 20:00:00","2023-02-13 21:00:00","2023-02-13 20:00:00","2023-02-13 21:00:00","5514.875","0.0","3445.5"
"2023-02-13 21:00:00","2023-02-13 22:00:00","2023-02-13 21:00:00","2023-02-13 22:00:00","5135.5","0.0","3519.25"
"2023-02-13 22:00:00","2023-02-13 23:00:00","2023-02-13 22:00:00","2023-02-13 23:00:00","4680.75","0.0","3508.5"
"2023-02-13 23:00:00","2023-02-14 00:00:00","2023-02-13 23:00:00","2023-02-14 00:00:00","4345.5","0.0","3485.875"
"2023-02-14 00:00:00","2023-02-14 01:00:00","2023-02-14 00:00:00","2023-02-14 01:00:00","4071.875","0.0","3641.25"
"2023-02-14 01:00:00","2023-02-14 02:00:00","2023-02-14 01:00:00","2023-02-14 02:00:00","3899.75","0.0","3602.875"
"2023-02-14 02:00:00","2023-02-14 03:00:00","2023-02-14 02:00:00","2023-02-14 03:00:00","3799.375","0.0","3549.5"
"2023-02-14 03:00:00","2023-02-14 04:00:00","2023-02-14 03:00:00","2023-02-14 04:00:00","3756.75","0.0","3612.125"
"2023-02-14 04:00:00","2023-02-14 05:00:00","2023-02-14 04:00:00","2023-02-14 05:00:00","3729.5","0.0","3625.125"
"2023-02-14 05:00:00","2023-02-14 06:00:00","2023-02-14 05:00:00","2023-02-14 06:00:00","3846.25","0.0","3538.5"
"2023-02-14 06:00:00","2023-02-14 07:00:00","2023-02-14 06:00:00","2023-02-14 07:00:00","4266.5","0.0","3376.25"
"2023-02-14 07:00:00","2023-02-14 08:00:00","2023-02-14 07:00:00","2023-02-14 08:00:00","4948.625","0.0","3554.5"
"2023-02-14 08:00:00","2023-02-14 09:00:00","2023-02-14 08:00:00","2023-02-14 09:00:00","5309.5","1.288","3622.125"
"2023-02-14 09:00:00","2023-02-14 10:00:00","2023-02-14 09:00:00","2023-02-14 10:00:00","5530.5","6.691","3699.625"
"2023-02-14 10:00:00","2023-02-14 11:00:00","2023-02-14 10:00:00","2023-02-14 11:00:00","5542.25","8.04","3660.5"
"2023-02-14 11:00:00","2023-02-14 12:00:00","2023-02-14 11:00:00","2023-02-14 12:00:00","5543.25","12.129","3766.875"
"2023-02-14 12:00:00","2023-02-14 13:00:00","2023-02-14 12:00:00","2023-02-14 13:00:00","5534.75","18.109","3759.125"
"2023-02-14 13:00:00","2023-02-14 14:00:00","2023-02-14 13:00:00","2023-02-14 14:00:00","5421.5","18.703","3767.75"
"2023-02-14 14:00:00","2023-02-14 15:00:00","2023-02-14 14:00:00","2023-02-14 15:00:00","5367.625","20.8","3834.75"
"2023-02-14 15:00:00","2023-02-14 16:00:00","2023-02-14 15:00:00","2023-02-14 16:00:00","5341.875","21.753","3691.375"
"2023-02-14 16:00:00","2023-02-14 17:00:00","2023-02-14 16:00:00","2023-02-14 17:00:00","5472.0","8.936","3659.5"
"2023-02-14 17:00:00","2023-02-14 18:00:00","2023-02-14 17:00:00","2023-02-14 18:00:00","5809.375","0.206","3765.375"
"2023-02-14 18:00:00","2023-02-14 19:00:00","2023-02-14 18:00:00","2023-02-14 19:00:00","6019.25","0.0","3899.25"
"2023-02-14 19:00:00","2023-02-14 20:00:00","2023-02-14 19:00:00","2023-02-14 20:00:00","5787.5","0.0","4097.75"
"2023-02-14 20:00:00","2023-02-14 21:00:00","2023-02-14 20:00:00","2023-02-14 21:00:00","5438.5","0.0","4190.5"
"2023-02-14 21:00:00","2023-02-14 22:00:00","2023-02-14 21:00:00","2023-02-14 22:00:00","5051.375","0.0","4183.75"
"2023-02-14 22:00:00","2023-02-14 23:00:00","2023-02-14 22:00:00","2023-02-14 23:00:00","4621.625","0.0","4031.75"
"2023-02-14 23:00:00","2023-02-15 00:00:00","2023-02-14 23:00:00","2023-02-15 00:00:00","4292.75","0.0","3748.5"
"2023-02-15 00:00:00","2023-02-15 01:00:00","2023-02-15 00:00:00","2023-02-15 01:00:00","4033.25","0.0","3510.25"
"2023-02-15 01:00:00","2023-02-15 02:00:00","2023-02-15 01:00:00","2023-02-15 02:00:00","3843.0","0.0","3044.75"
"2023-02-15 02:00:00","2023-02-15 03:00:00","2023-02-15 02:00:00","2023-02-15 03:00:00","3697.0","0.0","2109.0"
"2023-02-15 03:00:00","2023-02-15 04:00:00","2023-02-15 03:00:00","2023-02-15 04:00:00","3635.75","0.0","1530.0"
"2023-02-15 04:00:00","2023-02-15 05:00:00","2023-02-15 04:00:00","2023-02-15 05:00:00","3643.5","0.0","1167.375"
"2023-02-15 05:00:00","2023-02-15 06:00:00","2023-02-15 05:00:00","2023-02-15 06:00:00","3818.375","0.0","1247.875"
"2023-02-15 06:00:00","2023-02-15 07:00:00","2023-02-15 06:00:00","2023-02-15 07:00:00","4265.75","0.0","1258.5"
"2023-02-15 07:00:00","2023-02-15 08:00:00","2023-02-15 07:00:00","2023-02-15 08:00:00","4937.25","0.0","1672.25"
"2023-02-15 08:00:00","2023-02-15 09:00:00","2023-02-15 08:00:00","2023-02-15 09:00:00","5318.75","2.97","2092.25"
"2023-02-15 09:00:00","2023-02-15 10:00:00","2023-02-15 09:00:00","2023-02-15 10:00:00","5465.5","27.91","2183.375"
"2023-02-15 10:00:00","2023-02-15 11:00:00","2023-02-15 10:00:00","2023-02-15 11:00:00","5412.75","20.923","2284.25"
"2023-02-15 11:00:00","2023-02-15 12:00:00","2023-02-15 11:00:00","2023-02-15 12:00:00","5417.375","27.001","2725.375"
"2023-02-15 12:00:00","2023-02-15 13:00:00","2023-02-15 12:00:00","2023-02-15 13:00:00","5443.125","35.655","3103.5"
"2023-02-15 13:00:00","2023-02-15 14:00:00","2023-02-15 13:00:00","2023-02-15 14:00:00","5367.625","26.733","3099.625"
"2023-02-15 14:00:00","2023-02-15 15:00:00","2023-02-15 14:00:00","2023-02-15 15:00:00","5382.75","12.319","2940.375"
"2023-02-15 15:00:00","2023-02-15 16:00:00","2023-02-15 15:00:00","2023-02-15 16:00:00","5470.5","8.333","3071.125"
"2023-02-15 16:00:00","2023-02-15 17:00:00","2023-02-15 16:00:00","2023-02-15 17:00:00","5624.5","4.177","3326.375"
"2023-02-15 17:00:00","2023-02-15 18:00:00","2023-02-15 17:00:00","2023-02-15 18:00:00","5933.0","0.154","3321.625"
"2023-02-15 18:00:00","2023-02-15 19:00:00","2023-02-15 18:00:00","2023-02-15 19:00:00","6017.125","0.0","3190.5"
"2023-02-15 19:00:00","2023-02-15 20:00:00","2023-02-15 19:00:00","2023-02-15 20:00:00","5773.125","0.0","3146.75"
"2023-02-15 20:00:00","2023-02-15 21:00:00","2023-02-15 20:00:00","2023-02-15 21:00:00","5452.375","0.0","2914.0"
"2023-02-15 21:00:00","2023-02-15 22:00:00","2023-02-15 21:00:00","2023-02-15 22:00:00","5068.75","0.0","2499.0"
"2023-02-15 22:00:00","2023-02-15 23:00:00","2023-02-15 22:00:00","2023-02-15 23:00:00","4658.0","0.0","2089.625"
"2023-02-15 23:00:00","2023-02-16 00:00:00","2023-02-15 23:00:00","2023-02-16 00:00:00","4387.75","0.0","1715.75"
"2023-02-16 00:00:00","2023-02-16 01:00:00","2023-02-16 00:00:00","2023-02-16 01:00:00","4100.5","0.0","1296.0"
"2023-02-16 01:00:00","2023-02-16 02:00:00","2023-02-16 01:00:00","2023-02-16 02:00:00","3929.375","0.0","995.875"
"2023-02-16 02:00:00","2023-02-16 03:00:00","2023-02-16 02:00:00","2023-02-16 03:00:00","3803.5","0.0","799.125"
"2023-02-16 03:00:00","2023-02-16 04:00:00","2023-02-16 03:00:00","2023-02-16 04:00:00","3731.875","0.0","785.875"
"2023-02-16 04:00:00","2023-02-16 05:00:00","2023-02-16 04:00:00","2023-02-16 05:00:00","3710.75","0.0","832.125"
"2023-02-16 05:00:00","2023-02-16 06:00:00","2023-02-16 05:00:00","2023-02-16 06:00:00","3838.25","0.0","790.25"
"2023-02-16 06:00:00","2023-02-16 07:00:00","2023-02-16 06:00:00","2023-02-16 07:00:00","4283.75","0.0","713.625"
"2023-02-16 07:00:00","2023-02-16 08:00:00","2023-02-16 07:00:00","2023-02-16 08:00:00","4897.125","0.044","720.25"
"2023-02-16 08:00:00","2023-02-16 09:00:00","2023-02-16 08:00:00","2023-02-16 09:00:00","5292.5","2.409","812.5"
"2023-02-16 09:00:00","2023-02-16 10:00:00","2023-02-16 09:00:00","2023-02-16 10:00:00","5526.5","4.591","1003.375"
"2023-02-16 10:00:00","2023-02-16 11:00:00","2023-02-16 10:00:00","2023-02-16 11:00:00","5529.0","7.39","1350.875"
"2023-02-16 11:00:00","2023-02-16 12:00:00","2023-02-16 11:00:00","2023-02-16 12:00:00","5494.25","14.5","1692.375"
"2023-02-16 12:00:00","2023-02-16 13:00:00","2023-02-16 12:00:00","2023-02-16 13:00:00","5489.0","17.946","2236.0"
"2023-02-16 13:00:00","2023-02-16 14:00:00","2023-02-16 13:00:00","2023-02-16 14:00:00","5429.0","17.836","2704.0"
"2023-02-16 14:00:00","2023-02-16 15:00:00","2023-02-16 14:00:00","2023-02-16 15:00:00","5380.625","11.052","3133.375"
"2023-02-16 15:00:00","2023-02-16 16:00:00","2023-02-16 15:00:00","2023-02-16 16:00:00","5452.25","3.495","3650.5"
"2023-02-16 16:00:00","2023-02-16 17:00:00","2023-02-16 16:00:00","2023-02-16 17:00:00","5607.25","1.547","3962.75"
"2023-02-16 17:00:00","2023-02-16 18:00:00","2023-02-16 17:00:00","2023-02-16 18:00:00","5903.0","0.071","4129.5"
"2023-02-16 18:00:00","2023-02-16 19:00:00","2023-02-16 18:00:00","2023-02-16 19:00:00","6003.75","0.0","4154.0"
"2023-02-16 19:00:00","2023-02-16 20:00:00","2023-02-16 19:00:00","2023-02-16 20:00:00","5745.5","0.0","4102.75"
"2023-02-16 20:00:00","2023-02-16 21:00:00","2023-02-16 20:00:00","2023-02-16 21:00:00","5461.75","0.0","4111.75"
"2023-02-16 21:00:00","2023-02-16 22:00:00","2023-02-16 21:00:00","2023-02-16 22:00:00","5066.625","0.0","4034.75"
"2023-02-16 22:00:00","2023-02-16 23:00:00","2023-02-16 22:00:00","2023-02-16 23:00:00","4631.125","0.0","4052.75"
"2023-02-16 23:00:00","2023-02-17 00:00:00","2023-02-16 23:00:00","2023-02-17 00:00:00","4314.875","0.0","3985.875"
"2023-02-17 00:00:00","2023-02-17 01:00:00","2023-02-17 00:00:00","2023-02-17 01:00:00","4024.875","0.0","3831.0"
"2023-02-17 01:00:00","2023-02-17 02:00:00","2023-02-17 01:00:00","2023-02-17 02:00:00","3850.5","0.0","3666.625"
"2023-02-17 02:00:00","2023-02-17 03:00:00","2023-02-17 02:00:00","2023-02-17 03:00:00","3699.625","0.0","3516.75"
"2023-02-17 03:00:00","2023-02-17 04:00:00","2023-02-17 03:00:00","2023-02-17 04:00:00","3607.625","0.0","3416.375"
"2023-02-17 04:00:00","2023-02-17 05:00:00","2023-02-17 04:00:00","2023-02-17 05:00:00","3618.375","0.0","3422.75"
"2023-02-17 05:00:00","2023-02-17 06:00:00","2023-02-17 05:00:00","2023-02-17 06:00:00","3746.125","0.0","3503.5"
"2023-02-17 06:00:00","2023-02-17 07:00:00","2023-02-17 06:00:00","2023-02-17 07:00:00","4171.625","0.0","3694.0"
"2023-02-17 07:00:00","2023-02-17 08:00:00","2023-02-17 07:00:00","2023-02-17 08:00:00","4771.375","0.217","3610.375"
"2023-02-17 08:00:00","2023-02-17 09:00:00","2023-02-17 08:00:00","2023-02-17 09:00:00","5174.25","7.063","2927.75"
"2023-02-17 09:00:00","2023-02-17 10:00:00","2023-02-17 09:00:00","2023-02-17 10:00:00","5429.25","25.493","2218.875"
"2023-02-17 10:00:00","2023-02-17 11:00:00","2023-02-17 10:00:00","2023-02-17 11:00:00","5399.0","41.878","1700.0"
"2023-02-17 11:00:00","2023-02-17 12:00:00","2023-02-17 11:00:00","2023-02-17 12:00:00","5409.0","47.415","1429.625"
"2023-02-17 12:00:00","2023-02-17 13:00:00","2023-02-17 12:00:00","2023-02-17 13:00:00","5454.375","31.797","1323.625"
"2023-02-17 13:00:00","2023-02-17 14:00:00","2023-02-17 13:00:00","2023-02-17 14:00:00","5388.25","24.123","1162.375"
"2023-02-17 14:00:00","2023-02-17 15:00:00","2023-02-17 14:00:00","2023-02-17 15:00:00","5312.75","15.548","1297.0"
"2023-02-17 15:00:00","2023-02-17 16:00:00","2023-02-17 15:00:00","2023-02-17 16:00:00","5295.75","11.088","1604.0"
"2023-02-17 16:00:00","2023-02-17 17:00:00","2023-02-17 16:00:00","2023-02-17 17:00:00","5394.125","3.437","2166.625"
"2023-02-17 17:00:00","2023-02-17 18:00:00","2023-02-17 17:00:00","2023-02-17 18:00:00","5698.75","0.058","2620.25"
"2023-02-17 18:00:00","2023-02-17 19:00:00","2023-02-17 18:00:00","2023-02-17 19:00:00","5850.75","0.0","2903.875"
"2023-02-17 19:00:00","2023-02-17 20:00:00","2023-02-17 19:00:00","2023-02-17 20:00:00","5595.25","0.0","3291.625"
"2023-02-17 20:00:00","2023-02-17 21:00:00","2023-02-17 20:00:00","2023-02-17 21:00:00","5285.0","0.0","3662.125"
"2023-02-17 21:00:00","2023-02-17 22:00:00","2023-02-17 21:00:00","2023-02-17 22:00:00","4884.75","0.0","3990.125"
"2023-02-17 22:00:00","2023-02-17 23:00:00","2023-02-17 22:00:00","2023-02-17 23:00:00","4551.375","0.0","4149.5"
"2023-02-17 23:00:00","2023-02-18 00:00:00","2023-02-17 23:00:00","2023-02-18 00:00:00","4356.0","0.0","4096.375"
"2023-02-18 00:00:00","2023-02-18 01:00:00","2023-02-18 00:00:00","2023-02-18 01:00:00","4077.125","0.0","3932.875"
"2023-02-18 01:00:00","2023-02-18 02:00:00","2023-02-18 01:00:00","2023-02-18 02:00:00","3858.875","0.0","3816.875"
"2023-02-18 02:00:00","2023-02-18 03:00:00","2023-02-18 02:00:00","2023-02-18 03:00:00","3704.375","0.0","3644.75"
"2023-02-18 03:00:00","2023-02-18 04:00:00","2023-02-18 03:00:00","2023-02-18 04:00:00","3603.125","0.0","3464.625"
"2023-02-18 04:00:00","2023-02-18 05:00:00","2023-02-18 04:00:00","2023-02-18 05:00:00","3535.5","0.0","3357.875"
"2023-02-18 05:00:00","2023-02-18 06:00:00","2023-02-18 05:00:00","2023-02-18 06:00:00","3616.25","0.0","3487.25"
"2023-02-18 06:00:00","2023-02-18 07:00:00","2023-02-18 06:00:00","2023-02-18 07:00:00","3797.0","0.0","3399.125"
"2023-02-18 07:00:00","2023-02-18 08:00:00","2023-02-18 07:00:00","2023-02-18 08:00:00","4049.5","0.088","3222.75"
"2023-02-18 08:00:00","2023-02-18 09:00:00","2023-02-18 08:00:00","2023-02-18 09:00:00","4350.625","3.177","3056.0"
"2023-02-18 09:00:00","2023-02-18 10:00:00","2023-02-18 09:00:00","2023-02-18 10:00:00","4712.75","10.779","3210.375"
"2023-02-18 10:00:00","2023-02-18 11:00:00","2023-02-18 10:00:00","2023-02-18 11:00:00","4846.25","19.882","3277.25"
"2023-02-18 11:00:00","2023-02-18 12:00:00","2023-02-18 11:00:00","2023-02-18 12:00:00","4872.5","25.079","3226.125"
"2023-02-18 12:00:00","2023-02-18 13:00:00","2023-02-18 12:00:00","2023-02-18 13:00:00","4907.25","24.347","3458.25"
"2023-02-18 13:00:00","2023-02-18 14:00:00","2023-02-18 13:00:00","2023-02-18 14:00:00","4866.875","17.353","3617.375"
"2023-02-18 14:00:00","2023-02-18 15:00:00","2023-02-18 14:00:00","2023-02-18 15:00:00","4783.625","15.506","3743.375"
"2023-02-18 15:00:00","2023-02-18 16:00:00","2023-02-18 15:00:00","2023-02-18 16:00:00","4737.875","17.364","3716.5"
"2023-02-18 16:00:00","2023-02-18 17:00:00","2023-02-18 16:00:00","2023-02-18 17:00:00","4853.75","6.553","3754.375"
"2023-02-18 17:00:00","2023-02-18 18:00:00","2023-02-18 17:00:00","2023-02-18 18:00:00","5208.75","0.246","3826.625"
"2023-02-18 18:00:00","2023-02-18 19:00:00","2023-02-18 18:00:00","2023-02-18 19:00:00","5374.625","0.0","3403.25"
"2023-02-18 19:00:00","2023-02-18 20:00:00","2023-02-18 19:00:00","2023-02-18 20:00:00","5104.75","0.0","3003.875"
"2023-02-18 20:00:00","2023-02-18 21:00:00","2023-02-18 20:00:00","2023-02-18 21:00:00","4816.0","0.0","2727.375"
"2023-02-18 21:00:00","2023-02-18 22:00:00","2023-02-18 21:00:00","2023-02-18 22:00:00","4534.125","0.0","2410.375"
"2023-02-18 22:00:00","2023-02-18 23:00:00","2023-02-18 22:00:00","2023-02-18 23:00:00","4282.125","0.0","2025.25"
"2023-02-18 23:00:00","2023-02-19 00:00:00","2023-02-18 23:00:00","2023-02-19 00:00:00","4146.625","0.0","1471.875"
"2023-02-19 00:00:00","2023-02-19 01:00:00","2023-02-19 00:00:00","2023-02-19 01:00:00","3963.125","0.0","1099.75"
"2023-02-19 01:00:00","2023-02-19 02:00:00","2023-02-19 01:00:00","2023-02-19 02:00:00","3786.625","0.0","1110.75"
"2023-02-19 02:00:00","2023-02-19 03:00:00","2023-02-19 02:00:00","2023-02-19 03:00:00","3617.75","0.0","1259.125"
"2023-02-19 03:00:00","2023-02-19 04:00:00","2023-02-19 03:00:00","2023-02-19 04:00:00","3538.875","0.0","1347.625"
"2023-02-19 04:00:00","2023-02-19 05:00:00","2023-02-19 04:00:00","2023-02-19 05:00:00","3494.0","0.0","1417.125"
"2023-02-19 05:00:00","2023-02-19 06:00:00","2023-02-19 05:00:00","2023-02-19 06:00:00","3485.375","0.0","1382.125"
"2023-02-19 06:00:00","2023-02-19 07:00:00","2023-02-19 06:00:00","2023-02-19 07:00:00","3586.125","0.0","1501.375"
"2023-02-19 07:00:00","2023-02-19 08:00:00","2023-02-19 07:00:00","2023-02-19 08:00:00","3782.875","0.0","1835.0"
"2023-02-19 08:00:00","2023-02-19 09:00:00","2023-02-19 08:00:00","2023-02-19 09:00:00","3986.875","0.374","2144.875"
"2023-02-19 09:00:00","2023-02-19 10:00:00","2023-02-19 09:00:00","2023-02-19 10:00:00","4318.75","1.284","2357.375"
"2023-02-19 10:00:00","2023-02-19 11:00:00","2023-02-19 10:00:00","2023-02-19 11:00:00","4569.875","4.252","2665.625"
"2023-02-19 11:00:00","2023-02-19 12:00:00","2023-02-19 11:00:00","2023-02-19 12:00:00","4698.0","11.789","2959.625"
"2023-02-19 12:00:00","2023-02-19 13:00:00","2023-02-19 12:00:00","2023-02-19 13:00:00","4754.0","17.775","3102.875"
"2023-02-19 13:00:00","2023-02-19 14:00:00","2023-02-19 13:00:00","2023-02-19 14:00:00","4696.25","18.851","3108.0"
"2023-02-19 14:00:00","2023-02-19 15:00:00","2023-02-19 14:00:00","2023-02-19 15:00:00","4566.75","29.646","3135.25"
"2023-02-19 15:00:00","2023-02-19 16:00:00","2023-02-19 15:00:00","2023-02-19 16:00:00","4580.375","10.263","3219.5"
"2023-02-19 16:00:00","2023-02-19 17:00:00","2023-02-19 16:00:00","2023-02-19 17:00:00","4803.0","2.265","3304.125"
"2023-02-19 17:00:00","2023-02-19 18:00:00","2023-02-19 17:00:00","2023-02-19 18:00:00","5141.5","0.117","3391.375"
"2023-02-19 18:00:00","2023-02-19 19:00:00","2023-02-19 18:00:00","2023-02-19 19:00:00","5391.875","0.0","3498.125"
"2023-02-19 19:00:00","2023-02-19 20:00:00","2023-02-19 19:00:00","2023-02-19 20:00:00","5206.625","0.0","3453.25"
"2023-02-19 20:00:00","2023-02-19 21:00:00","2023-02-19 20:00:00","2023-02-19 21:00:00","4919.75","0.0","3411.375"
"2023-02-19 21:00:00","2023-02-19 22:00:00","2023-02-19 21:00:00","2023-02-19 22:00:00","4571.0","0.0","3546.75"
"2023-02-19 22:00:00","2023-02-19 23:00:00","2023-02-19 22:00:00","2023-02-19 23:00:00","4191.0","0.0","3414.125"
"2023-02-19 23:00:00","2023-02-20 00:00:00","2023-02-19 23:00:00","2023-02-20 00:00:00","3932.625","0.0","3298.25"
"2023-02-20 00:00:00","2023-02-20 01:00:00","2023-02-20 00:00:00","2023-02-20 01:00:00","3694.375","0.0","3161.375"
"2023-02-20 01:00:00","2023-02-20 02:00:00","2023-02-20 01:00:00","2023-02-20 02:00:00","3529.0","0.0","2986.25"
"2023-02-20 02:00:00","2023-02-20 03:00:00","2023-02-20 02:00:00","2023-02-20 03:00:00","3438.75","0.0","2867.875"
"2023-02-20 03:00:00","2023-02-20 04:00:00","2023-02-20 03:00:00","2023-02-20 04:00:00","3379.625","0.0","2826.5"
"2023-02-20 04:00:00","2023-02-20 05:00:00","2023-02-20 04:00:00","2023-02-20 05:00:00","3383.375","0.0","2773.875"
"2023-02-20 05:00:00","2023-02-20 06:00:00","2023-02-20 05:00:00","2023-02-20 06:00:00","3529.625","0.0","2821.75"
"2023-02-20 06:00:00","2023-02-20 07:00:00","2023-02-20 06:00:00","2023-02-20 07:00:00","4090.0","0.0","3286.375"
"2023-02-20 07:00:00","2023-02-20 08:00:00","2023-02-20 07:00:00","2023-02-20 08:00:00","4885.625","0.297","3448.375"
"2023-02-20 08:00:00","2023-02-20 09:00:00","2023-02-20 08:00:00","2023-02-20 09:00:00","5222.625","4.94","3359.625"
"2023-02-20 09:00:00","2023-02-20 10:00:00","2023-02-20 09:00:00","2023-02-20 10:00:00","5369.375","8.274","3197.625"
"2023-02-20 10:00:00","2023-02-20 11:00:00","2023-02-20 10:00:00","2023-02-20 11:00:00","5355.125","14.608","3112.5"
"2023-02-20 11:00:00","2023-02-20 12:00:00","2023-02-20 11:00:00","2023-02-20 12:00:00","5406.0","15.393","3207.375"
"2023-02-20 12:00:00","2023-02-20 13:00:00","2023-02-20 12:00:00","2023-02-20 13:00:00","5403.625","14.459","3141.125"
"2023-02-20 13:00:00","2023-02-20 14:00:00","2023-02-20 13:00:00","2023-02-20 14:00:00","5319.625","10.379","2969.25"
"2023-02-20 14:00:00","2023-02-20 15:00:00","2023-02-20 14:00:00","2023-02-20 15:00:00","5296.375","8.192","2760.75"
"2023-02-20 15:00:00","2023-02-20 16:00:00","2023-02-20 15:00:00","2023-02-20 16:00:00","5327.875","4.532","2513.625"
"2023-02-20 16:00:00","2023-02-20 17:00:00","2023-02-20 16:00:00","2023-02-20 17:00:00","5500.5","1.718","2223.0"
"2023-02-20 17:00:00","2023-02-20 18:00:00","2023-02-20 17:00:00","2023-02-20 18:00:00","5752.125","0.169","2009.5"
"2023-02-20 18:00:00","2023-02-20 19:00:00","2023-02-20 18:00:00","2023-02-20 19:00:00","5901.25","0.0","1788.125"
"2023-02-20 19:00:00","2023-02-20 20:00:00","2023-02-20 19:00:00","2023-02-20 20:00:00","5668.75","0.0","1658.625"
"2023-02-20 20:00:00","2023-02-20 21:00:00","2023-02-20 20:00:00","2023-02-20 21:00:00","5349.25","0.0","1528.0"
